"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.6861	-0.3377	1.3369	1.3932	-1.0729
-5.1804	1.5279	-0.2067	-1.201	-0.4509
-0.2038	-0.2699	0.2484	0.1928	-1.4455
-1.1864	-0.8366	-1.0536	-1.0933	-0.9134
-0.1312	-0.4671	-0.0724	-0.1191	-0.7186
-0.4448	-0.5331	-0.7583	-0.7983	-0.8896
-0.405	0.93	-0.4753	-0.7323	-0.9609
-0.4603	-0.5286	-0.6919	-0.7538	-0.8106
-0.3832	-0.5375	-0.3552	-0.4364	-0.4398
-0.7217	-0.4772	-1.4481	-1.5263	-1.0287
-0.776	-0.8994	-1.6661	-1.6309	-1.0353
-0.3857	-1.1208	-0.5213	-0.414	-0.821
-0.1583	-0.6375	-1.2647	-1.2685	-0.9315
-0.8219	-0.7364	-1.3282	-1.3714	-0.3946
-0.5689	-0.4175	-0.9036	-0.9275	-1.4141
0.7375	0.6291	0.8736	1.2786	1.6536
0.3244	0.4924	0.2024	0.0707	1.5633
0.0902	0.5318	-0.4582	-0.5954	1.4772
0.6905	-0.0528	1.1747	1.095	3.2911
0.1806	0.6941	-0.4382	-0.6005	1.4555
0.37	0.4279	0.2347	0.1255	1.5995
0.215	0.5189	0.1846	0.0534	1.5693
0.4321	0.141	-0.1634	0.1712	0.8292
0.4711	-0.0569	-0.1602	0.1999	0.9273
-0.8802	0.7366	-0.3145	-0.2924	0.4178
-1.3376	0.7374	-0.6559	-0.6877	0.3816
-1.6163	0.6394	-0.5975	-0.5757	0.5107
-0.4771	0.4648	0.22	0.3508	0.4615
-1.1485	0.5312	-0.4676	-0.3836	0.3661
-0.7432	1.2311	-0.1685	-0.1507	0.0785
-0.4461	0.7409	-0.5104	-0.4158	0.3446
1.3941	0.4011	1.2141	1.4089	3.4925
0.7508	0.7564	1.7791	1.8207	0.5253
