"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.648	0.4973	1.991	1.8846	1.8384
-1.6899	-0.1207	-1.5184	-0.6666	-1.0729
-1.3927	-0.1247	-0.678	-0.5057	-0.4553
-0.2128	0.2439	0.2556	1.4601	-1.4823
-1.2077	-0.8286	-0.1142	0.4017	-0.8172
-0.1283	0.4142	-0.2458	-0.12	-0.4102
0.5162	-0.1528	-0.7635	-0.141	-0.4388
-0.4151	0.9937	-0.0279	0.2521	-0.7462
-0.0088	-1.8273	-0.9636	1.809	-2.1722
0.525	1.0059	-0.3537	-1.0323	-0.4273
2.0532	1.0759	0.6731	-1.7797	2.1008
0.2192	-0.8939	-2.0002	-1.6157	-1.6273
0.0322	-1.1192	-0.5508	-0.3682	-0.8796
-0.3454	-0.6488	-1.2596	-1.3605	-0.5426
-1.154	0.3972	-1.342	-1.3501	-0.3562
-0.8837	0.5519	-1.6481	-1.6324	-1.4084
0.6667	0.6175	0.8728	-0.7097	1.6374
-1.6942	0.244	-0.1425	-0.0235	0.5601
-0.1281	0.9865	-0.4542	-0.5901	-0.3631
0.6798	-1.2418	1.0959	1.1481	1.0198
-1.0748	0.6787	0.3673	-0.6112	1.86
0.3733	0.422	0.1794	0.1278	-0.0685
0.2098	-0.3447	-0.3903	-0.5026	0.0697
0.4338	0.2849	-0.4836	-0.2954	0.4377
-0.9054	-1.2344	-0.1421	0.1744	0.9257
-0.6751	-0.3282	-0.2723	-1.6212	0.5611
-1.3269	0.7255	-0.5793	0.0123	0.0219
-0.9399	0.6403	-0.0537	0.6396	0.523
-0.4611	0.4466	0.4053	-1.639	2.2871
-1.1397	0.5165	-0.2059	-1.066	0.3162
-1.0335	-0.0941	-0.1687	-1.3979	0.0749
-0.4195	-1.3442	0.4264	-0.4326	1.5466
2.096	-0.3753	1.2124	-1.1531	1.246
0.8095	0.5597	1.0592	-1.2778	2.1514
