"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
-0.2056	1.5272	-1.202	-3.6807	-2.0308
0.2901	-0.7358	1.2071	1.3777	0.6825
-0.7436	-1.459	-1.0241	-0.8854	-0.1353
-0.9795	-1.5422	-0.8922	-0.8043	-0.1243
0.9717	0.0718	1.5473	1.5321	-1.1048
0.5424	0.0242	1.8644	1.8464	-1.0241
0.5918	0.0426	1.95	1.8446	-0.8836
0.6612	0.3716	1.8552	1.7135	-1.0839
-0.0624	0.6526	-0.2306	-0.48	-3.659
-0.5872	-0.2118	0.1876	-0.119	-1.4944
-1.1523	-0.6746	-0.8633	-0.986	-1.0094
-0.4249	-0.7998	-0.0857	-0.1028	-0.3885
-0.3261	-0.2273	-0.3719	-0.5088	-1.63
-0.396	0.9362	-0.476	-0.88	-1.0298
-0.6034	-1.8392	-0.7226	-0.6682	0.6892
-0.3788	-0.7329	-0.3656	-0.3955	-0.4249
-0.9489	-0.1095	-0.7752	-1.4708	-1.0038
-1.2023	-0.9114	-1.5414	-1.6239	-1.6408
-0.6243	-1.12	-0.2964	-0.3374	-0.2607
-0.7082	-0.6668	-1.2604	-1.1745	-0.5493
-0.798	-0.8739	-1.3596	-1.3586	-0.3514
-0.7395	-0.1555	-0.8187	-0.8896	-1.4322
2.0483	-0.1429	0.8457	0.764	1.7162
0.7608	0.1344	0.0534	0.0419	1.3486
0.0489	-0.0739	-0.5266	-0.5765	1.4023
0.731	-1.2511	1.0624	1.2446	3.4793
0.1318	0.6615	-0.4742	-0.6067	0.8663
0.2949	-0.1281	0.1453	0.1724	1.6608
0.1643	-0.411	-0.2157	0.1019	1.608
0.6299	0.1288	-0.3327	0.104	0.8741
0.6176	-0.3949	-0.1851	0.2572	1.0034
-0.7101	-0.253	-0.2901	-0.2634	-0.336
-1.2726	0.3587	-0.6137	-0.7284	0.0456
-1.5323	0.1091	0.7055	0.486	0.5377
-0.8324	0.4487	0.3937	0.3938	0.4043
-1.0937	0.5233	-0.0041	-0.1363	0.3433
-0.9472	1.2293	-0.1699	-0.3198	0.1018
-1.3922	-0.2269	-0.5353	-0.4027	-0.0934
2.7291	0.3651	1.1875	1.4723	1.4018
1.5375	0.1438	1.8017	1.9962	0.9026
