"canopy_height_m"	"ldmc_geo_mgg"	"leaf_mass_mg"	"leaf_size_mm2"	"seed_mass_mg"
0.7248	234.2937	24.4528	41.212	3.1048
0.7911	209.6553	339.2069	6.7444	0.0689
0.7244	269.3788	26.7269	1367.4637	2.8932
0.6031	274.8683	14.4399	401.7173	22.3268
-0.3002	250.5031	74.6879	1629.843	8.1207
0.7448	186.5203	106.0783	671.678	1.4038
0.8134	207.8438	16.1934	510.9449	26.0438
0.4641	205.2362	7.2929	258.7595	0.0182
0.7827	114.8998	116.5061	7898.1235	18.8955
0.8302	234.2619	132.4951	72.7798	0.6717
0.9293	228.2004	133.1742	663.8	-10.6056
0.6814	197.7009	122.0163	1814.6328	0.2185
-1.2937	233.019	296.5478	283.6413	0.413
-0.5937	245.8448	129.3775	2840.3137	-56.4324
-0.7116	224.3133	95.1514	2280.2791	29.3173
1.3302	276.8572	0.531	12.139	20.7276
1.456	277.2115	1.3345	864.7776	-0.0149
1.6565	268.3889	50.991	1742.066	-0.04
1.7557	249.5978	264.3672	2909.9482	23.6922
4.7513	136.2522	50.017	5816.4565	3.9748
4.6358	171.0225	341.5199	7726.1299	-31.2137
0.478	119.3553	78.1259	590.7846	2.028
0.8218	215.4812	19.0982	675.3408	1.8907
0.6878	196.5086	100.7323	509.1193	1.7833
0.7049	224.0605	93.8847	666.9971	2.8856
0.283	506.2303	127.8302	204.1886	-225.7669
0.8533	237.6787	46.9672	744.4701	2.9574
0.7844	148.7652	45.2546	2586.6567	5.4349
0.7195	179.6527	40.6549	1237.7157	0.154
0.7853	178.2735	61.8927	1776.8849	0.016
0.6356	179.3802	91.6039	198.5798	0.0554
0.7015	179.1378	80.1051	1483.4493	0.0281
-5.2459	193.3531	1269.755	4425.2202	-1599.038
0.9596	209.8797	152.4059	759.7103	26.6266
1.0127	224.365	149.7012	1889.8124	5.496
1.9061	325.4965	180.3988	3108.5686	60.763
-0.1018	134.21	9.7366	202.504	0.1364
0.5947	179.3681	2.4104	81.3402	-13.1422
0.6644	369.4641	56.7989	1286.1786	-75.8964
1.4089	184.1202	51.8604	1532.6018	3.3451
0.4237	162.9296	41.5769	1211.3191	-14.5644
0.4957	123.1736	28.3619	760.1761	0.4171
0.5314	122.331	6.8639	2802.6277	0.2023
0.3154	146.6013	27.4098	186.9217	0.2027
0.5511	153.8289	17.7237	1085.9863	0.3977
0.5529	146.0466	19.8033	2800.6194	0.6759
1.1105	240.3059	3.744	-381.4035	6.483
-0.4268	169.7105	92.549	1773.4578	6.0084
0.3779	97.606	29.1776	1434.9894	0.2262
-2.7038	202.1063	7.7054	187.1739	1.6433
-2.2614	179.3324	-29.9703	2359.7302	2.1434
-0.3365	-31715.8613	2682.6934	39341.375	1.7681
-0.0304	136.9478	163.0698	4890.4883	2.8924
0.8158	198.3348	14.2373	11602.7559	4.4342
0.8882	187.7261	77.3124	11600.3291	1.8189
0.8341	244.3706	164.1729	3134.333	20.3434
1.9466	111.7982	292.7151	6086.6426	37.7279
0.6747	233.011	23.302	1459.022	0.0884
0.174	277.7997	75.6718	1617.2421	11.9748
0.4201	147.0777	7.6922	805.8387	0.9099
0.4278	149.7576	2.6067	738.732	0.0987
1.8226	176.0463	224.6315	6821.7788	102.7686
1.7909	182.0921	167.0339	6817.9946	0.4071
1.8734	177.5002	271.9891	10398.3281	113.0252
2.1349	185.7048	24.3777	857.8809	0.2254
2.2379	187.2589	46.4604	2964.9424	0.2781
0.3973	176.2278	37.8866	221.7217	22.9479
10.1716	220.2487	6026.9307	13662.7148	591.522
1.0855	152.0081	383.1081	14914.6797	4.1504
1.1224	121.5267	920.3797	5187.6094	991.9767
-7.6579	200.7057	7596.3843	5055.3652	-3.9458
0.539	231.0375	3.335	58.2089	-47.8213
0.0717	131.5011	120.3143	3233.4094	1.334
0.7539	263.0349	128.6886	1299.3093	-0.927
0.8663	276.1172	9.9175	1309.5474	0.5814
0.8893	189.886	348.3088	6923.459	0.2099
1.2807	182.7146	454.4398	2327.7039	1.165
18.4778	298.637	10.7875	-3427.9116	7.0949
0.0475	103.5522	10.0658	1300.7164	0.2904
-0.5327	166.6541	288.234	2566.8491	1.612
-0.2113	107.6795	300.3085	1295.2207	0.3026
0.1531	99.608	297.6432	4827.6528	11.4908
0.8755	241.2956	45.3856	137.9359	0.1135
0.9658	215.1254	0.8021	798.9924	0.3412
0.9228	282.2895	7.3657	169.6744	0.1581
0.9048	270.2453	8.829	536.003	-19.18
0.8265	334.2513	25.7975	789.7654	0.048
0.9556	308.4823	35.7104	1024.5165	-79.313
0.852	221.0936	2.4373	53.4078	1.6862
1.3806	148.3424	48.4738	1078.894	94.5291
1.3389	166.8572	86.8643	1078.1263	264.2389
1.4212	147.6841	24.3816	1002.8779	66.4706
2.9609	291.0345	12.3463	361.1476	1.2365
7.0537	305.0769	240.4178	2784.2393	115.2008
6.8412	369.7138	164.996	2512.8464	96.6442
0.3388	108.9511	165.2417	25.5969	0.3507
1.5063	303.9491	5.8648	148.2655	118.079
1.7575	240.846	53.5537	2711.4849	159.033
-1.4191	214.4845	245.0959	4080.2869	0.7717
-0.8782	176.7724	224.3801	6408.7095	1.1468
0.7134	164.775	16.1279	1469.1471	44.0953
1.787	288.9465	151.9326	753.9794	87.6697
1.4024	210.9768	38.876	1199.5605	0.0627
0.7117	232.6389	0.1173	3.0244	7.6952
1.4566	197.0367	-393.5342	7297.5977	1.7583
1.1488	139.4901	20.2632	575.881	12.5647
1.4645	188.4484	-348.3044	1081.1412	2.8684
0.8204	254.3189	33.1874	656.2659	-0.1427
2.4969	153.8576	-402.2168	5917.2441	1.1993
1.5461	196.5534	-393.9334	7298.2695	1.928
1.4043	244.5721	192.7854	3593.3662	1.8675
1.5801	125.7067	-335.2271	734.4063	1.5871
1.5195	123.375	-380.8859	7303.0234	0.3055
0.4922	120.2346	142.404	2934.6023	26.2373
0.6198	138.5805	28.2776	2923.0042	36.1751
0.5328	127.9978	74.3389	1044.4849	0.596
0.522	155.2918	59.3473	1089.8528	0.6707
0.5002	166.3653	67.4069	1096.976	0.2789
2.7721	312.798	16.18	287.7196	0.359
0.5624	109.2289	184.0832	12848.4023	300.6306
-0.3564	106.2762	39.2956	1154.4728	364.9478
1.2313	375.9971	172.8239	337.3194	21.0761
0.9616	226.8546	26.8518	302.7307	19.8875
1.6134	386.7271	553.9144	9655.4814	3.9862
3.7934	137.065	129.0927	9157.8994	0.9699
1.7744	113.775	10.0454	204.4839	553.7958
2.1997	177.9565	190.4975	4189.7544	337.5057
2.2245	104.9736	630.3477	6289.8618	197.8846
3.5981	135.865	215.4984	9159.4453	-0.0294
9.4636	145.6653	1449.2301	43260.6172	-0.2214
1.0254	200.568	752.2869	4733.6274	0.7202
0.4662	238.6051	41.3851	4.3781	-0.0344
0.502	212.8362	43.0308	392.2383	-0.0161
0.0539	106.0362	152.0534	6404.8496	1.5195
6.6233	298.9322	63.5014	782.3439	52.7797
6.2105	438.5849	152.6944	663.0044	-0.085
0.9528	87.0454	151.4409	63.3084	78.8461
1.1886	102.9424	213.3895	11482.1055	266.7264
0.9978	150.9617	54.3216	4511.4658	7.257
1.5133	173.9981	978.9301	500.173	63.4723
-0.7128	169.8217	9.3951	2869.9568	0.1408
-0.7399	198.1853	70.3072	2414.1865	2.9713
0.5558	199.4874	108.2797	2165.2563	1.5131
0.0196	10.031	-45.6415	37.9898	0.0107
0.0502	171.5108	244.5964	3857.459	2.2123
-1.5451	376.519	30.746	835.6926	-25.9274
2.3185	383.5096	134.3982	748.7702	-176.0038
1.4222	174.0914	97.4841	2376.7231	65.1457
0.5958	135.5705	0.6379	466.3571	1.3584
2.9952	238.8108	-179.9762	15876.0811	-443.1115
-0.0604	267.8803	20.8883	347.4261	-0.3305
1.9604	182.1161	-215.2193	8166.3633	-178.2655
0.4893	211.153	65.5318	640.2957	9.7731
0.1423	49.8676	6.509	23.4443	-0.0059
0.1435	53.0507	1.3656	30.2733	-7.0784
0.1643	25.289	0.8544	18.9815	0.0183
0.1623	41.6095	0.5012	18.1702	0.0006
2.0052	184.3198	11.5714	281.442	0.3925
2.7634	114.6328	181.018	5336.1782	-124.2143
2.3795	84.3191	17.7993	514.2293	0.4109
1.4266	190.7327	455.3879	4699.6094	2.7901
0.9506	208.632	235.7949	5638.3257	2.9289
0.1073	216.3881	286.6507	1890.5173	1.7477
0.1911	274.5698	40.8259	1000.4664	1.322
0.9507	188.5732	0.5411	12.2745	22.0599
0.5684	112.2643	73.3789	524.8727	0.8477
0.4749	154.9973	11.8845	448.814	0.4065
0.664	142.5256	78.0816	1762.3455	0.9164
0.3615	227.1629	103.2415	170.078	-76.0992
0.5283	165.9723	71.8306	1179.1572	0.8857
0.9378	98.2114	84.3304	3077.9624	4.1891
1.2613	109.5461	326.8095	9290.6016	2.2944
0.3769	138.9929	231.0559	2905.4932	0.335
-0.3903	279.4601	172.9677	6837.9907	-30.2629
0.4392	170.5036	515.563	80.955	29.9853
1.697	226.7603	94.4604	2302.5186	-25.88
1.5504	138.1926	711.8732	12192.2129	0.7954
1.8191	123.7683	216.4883	5198.6831	0.9362
1.341	118.8248	732.098	10611.7256	20.5303
5.8334	147.0483	1516.0637	13863.1426	18.5658
0.6253	172.664	1.7176	467.8577	0.3353
0.6132	146.7255	30.6441	20.6528	0.06
0.5499	135.0872	36.7307	13.7952	-2.954
0.6044	171.5329	7.397	217.3888	0.8106
0.6495	210.7135	-41.6436	740.3475	1.6173
0.6585	85.1688	20.9397	487.8969	0.4238
0.6124	144.5195	5.9317	415.8217	0.8169
0.7277	84.4448	206.4753	32.2413	0.7995
0.8534	65.4016	341.933	8816.3271	14.2021
0.6331	112.0662	84.3827	3471.4424	6.4523
4.7819	327.7236	275.0568	2338.949	-116.2705
1.6547	200.2364	323.6683	4409.1079	-30.1277
1.9276	188.3255	125.6301	4562.7729	0.2726
1.5491	220.3163	428.0302	4405.0063	0.3193
0.8449	305.6931	7.6041	133.7221	-1.9994
0.837	264.2252	49.482	44.7838	0.7305
0.738	302.5502	48.6561	201.7442	-15
0.8895	378.3221	87.1348	938.6644	0.7548
-2.9127	205.378	3048.3374	44939.5078	-237.7068
-2.7795	245.2458	1136.6255	32541.7773	701.363
6.0469	149.4091	321.816	6033.7002	30.4597
0.2812	221.8773	592.6241	8778.1143	2.9292
1.2557	196.4548	38.0208	10791.2832	-40.3605
1.0505	359.537	-125.6066	3936.6941	1.5391
0.3212	331.7366	-65.6945	65.4895	1.4466
2.2896	198.1088	11.9736	321.5251	7.9447
2.2838	239.4936	-52.485	1398.5653	-107.1929
2.2992	188.7609	82.3921	1507.5175	-134.1508
0.822	221.2062	11.9527	232.7055	0.3271
0.7906	250.2032	6.0075	180.3462	0.3204
0.8857	199.5704	4.2333	574.1401	0.4622
0.7029	223.1973	80.5682	191.7127	2.0714
1.0616	239.8562	58.3359	1675.683	0.9356
0.8556	187.3536	67.4367	574.2947	2.8444
0.7901	262.9169	65.7439	568.1744	2.1024
0.8095	222.4504	0.8346	22.7092	0.3615
0.8854	223.5413	32.5931	715.2216	1.6333
0.9039	185.7653	11.7739	681.7163	0.5618
0.9188	169.6113	7.8065	277.3981	62.1642
0.8166	273.9292	57.6293	929.0722	-50.101
-1.2507	294.2806	47.3092	564.941	2.2337
0.7849	234.5633	117.3146	1307.4575	43.3387
-3.7142	192.799	290.1865	5347.9639	1.4336
4.5909	138.4944	-95.1124	49000.9336	576.1843
4.4505	264.7043	1540.0229	9562.9658	-9.6788
5.33	198.5136	1570.0327	17519.791	0.3114
0.8725	301.9253	3.6503	14.4517	6.0932
14.5292	253.9688	33.2736	3395.4578	11.122
14.5836	224.7223	98.5927	4532.1641	7.861
14.3998	246.6767	64.938	1735.3074	-36.8578
0.0899	47.9953	60.1898	12.0323	-0.0145
1.9392	196.2795	101.0431	3841.6177	51.2304
2.0417	213.968	21.7353	3023.7231	37.212
0.5856	332.2871	369.3408	71.9933	86.2675
0.7746	140.1342	764.086	12332.8057	0.9937
0.014	106.7463	269.9754	187.5551	0.5275
0.1459	103.651	242.0289	3906.4675	0.7754
0.4535	190.4346	827.5852	14340.1885	0.5577
1.2211	57.9647	1532.7222	28632.8359	0.5655
-0.3588	139.9079	1845.1449	14331.2666	-117.9387
-0.1746	212.9139	1595.0286	21626.6016	0.3774
-0.1282	-92.0354	26.9137	377.3755	0.3911
0.664	108.3466	65.4559	736.5347	13.1368
0.6695	171.3487	0.3091	151.4923	0.0632
0.645	136.7481	34.5409	733.5521	0.3964
0.8123	124.437	4.274	361.6283	0.0521
0.6459	167.6789	-2.1503	731.6642	0.1607
0.806	93.224	9.7433	261.6599	4.2305
0.567	271.7506	19.7177	724.0176	0.3229
0.5712	279.7721	-14.0992	53.9099	0.0638
0.6687	131.1204	1.6766	45.4292	0.0197
