"","canopy_height_m","ldmc_geo_mgg","leaf_mass_mg","leaf_size_mm2","seed_mass_mg","genus"
"Veronica officinalis",NA,1.09682443098292,NA,-1.51869010401175,NA,"Veronica"
"Veronica peregrina",NA,-0.924993058587387,-1.62480053306489,-1.61096837382913,-1.65927919023711,"Veronica"
"Veronica persica",NA,-1.15120744730155,-0.539647769975969,-0.345224751974886,-0.275394551756998,"Veronica"
"Veronica polita",-0.166181533250523,-0.660975830629792,-1.23651907987022,NA,-0.557102247725073,"Veronica"
"Veronica scutellata",-0.801559672354548,0.404492647387537,-1.31463075227795,-1.34740679701902,-0.359920506871208,"Veronica"
"Veronica serpyllifolia",NA,NA,NA,NA,-1.4453796084371,"Veronica"
"Viburnum lantana",2.09502301834168,0.629260368074705,0.846023705220634,NA,1.70419549635906,"Viburnum"
"Vicia cracca",NA,0.491586684001445,NA,0.0114405587224485,NA,"Vicia"
"Vicia ervilia",NA,NA,-0.436889820560529,-0.584630811190162,1.80936658871837,"Vicia"
"Vicia faba",0.629431441058744,-1.2730380546117,1.06593936273548,1.20304550203423,3.47169185248061,"Vicia"
"Vicia hirsuta",NA,0.690186408750308,-0.673986327535723,-0.601402915090755,NA,"Vicia"
"Vicia sativa",0.334347592890158,0.424455014832178,0.174562380046564,0.159934440770304,1.64731396206559,"Vicia"
"Vicia sepium",0.178028372344437,NA,NA,NA,1.49851474611825,"Vicia"
"Vinca minor",0.397100524335814,0.133778244542524,NA,-0.275547527568609,NA,"Vinca"
"Vincetoxicum hirundinaria",NA,-0.402562987117449,-0.174259800456877,0.246181008146591,0.960626390269651,"Vincetoxicum"
"Viola arvensis",-0.66858905663963,NA,-0.27546684161398,-0.293174774879247,NA,"Viola"
"Viola canina",-1.2875632049385,0.741378225774748,-0.577525477803504,-0.733314850077687,0.0379597665867929,"Viola"
"Viola hirta",-1.561266200575,0.647386796584155,NA,0.680295311482099,0.540637995667819,"Viola"
"Viola odorata",-0.464597811786776,0.454876973902191,0.393432823621684,0.387233558253945,NA,"Viola"
"Viola reichenbachiana",-1.11410103596034,0.522906916330899,NA,-0.353122273965125,0.337155381236403,"Viola"
"Viola riviniana",-1.00204132567125,1.24474539794611,-0.160872481577572,NA,0.086200440314477,"Viola"
"Viola tricolor",-0.415796966428953,NA,-0.504084661705195,-0.407343973513186,NA,"Viola"
"Vitis vinifera",NA,-0.396142053964094,1.18588256787822,1.43863916800637,NA,"Vitis"
"Zea mays",NA,NA,NA,1.87330085637334,2.23077053006066,"Zea"
